Time_s,A0_raw,A1_raw,A2_raw,A3_raw,A4_raw,A5_raw,A6_raw,A7_raw
1.372400,145,0,0,0,0,0,0,0
1.372600,145,0,0,0,0,0,0,0
1.372800,145,0,0,0,0,0,0,0
1.373000,145,0,0,0,0,0,0,0
1.373200,145,0,0,0,0,0,0,0
1.373400,145,0,0,0,0,0,0,0
1.373600,145,0,0,0,0,0,0,0
1.373800,145,0,0,0,0,0,0,0
1.374000,145,0,0,0,0,0,0,0
1.374200,145,0,0,0,0,0,0,0
1.374400,144,0,0,0,0,0,0,0
1.374600,145,0,0,0,0,0,0,0
1.374800,145,0,0,0,0,0,0,0
1.375000,144,0,0,0,0,0,0,0
1.375200,145,0,0,0,0,0,1,0
1.375400,144,0,0,0,0,0,0,0
1.375600,145,0,0,0,0,0,0,0
1.375800,145,0,0,0,0,0,0,0
1.376000,145,0,0,0,0,0,0,0
1.376200,145,0,0,0,0,0,0,0
1.376400,144,0,0,0,0,0,0,0
1.376600,145,0,0,0,0,0,0,0
1.376800,145,0,0,0,0,0,0,0
1.377000,145,0,0,0,0,0,0,0
1.377200,144,0,0,0,0,0,0,0
1.377400,145,0,0,0,0,0,0,0
1.377600,144,0,0,0,0,0,0,0
1.377800,145,0,0,0,0,0,0,0
1.378000,145,0,0,0,0,0,0,0
1.378200,145,0,0,0,1,0,0,0
1.378400,145,0,0,0,0,0,0,0
1.378600,145,0,0,0,0,0,0,0
1.378800,145,0,0,0,0,0,0,0
1.379000,145,0,0,0,0,0,0,0
1.379200,145,0,0,0,0,0,0,0
1.379400,145,0,0,0,0,0,0,0
1.379600,145,0,0,0,0,0,0,0
1.379800,145,0,0,0,0,0,0,0
1.380000,144,0,0,0,0,0,0,0
1.380200,145,0,0,0,0,0,0,0
1.380400,145,0,0,0,0,0,0,0
1.380600,145,0,0,0,0,0,0,0
1.380800,145,0,0,0,0,0,0,0
1.381000,145,0,0,0,0,0,0,0
1.381200,145,0,0,0,0,0,0,0
1.381400,145,0,0,0,0,0,0,0
1.381600,145,0,0,0,0,0,0,0
1.381800,144,0,0,0,0,0,0,0
1.382000,145,0,0,0,0,0,0,0
1.382200,145,0,0,0,0,0,0,0
1.382400,145,0,0,0,0,0,0,0
1.382600,145,0,0,0,0,0,0,0
1.382800,145,0,0,0,0,0,0,0
1.383000,145,0,0,0,0,0,0,0
1.383200,145,0,0,0,0,0,0,0
1.383400,145,0,0,0,0,0,0,0
1.383600,144,0,0,0,0,0,0,1
1.383800,145,0,0,0,0,0,0,0
1.384000,145,0,0,0,0,0,0,0
1.384200,145,0,0,0,0,0,0,0
1.384400,140,0,0,0,0,0,0,0
1.384600,137,0,0,0,0,0,0,0
1.384800,145,0,0,0,0,0,0,0
1.385000,145,0,0,0,0,0,0,0
1.385200,145,0,0,0,0,0,0,0
1.385400,144,0,0,0,0,0,0,0
1.385600,124,0,0,0,0,0,0,0
1.385800,135,0,0,0,0,0,0,0
1.386000,144,0,0,0,0,0,0,0
1.386200,145,0,0,0,0,0,0,0
1.386400,144,0,0,0,0,0,0,0
1.386600,145,0,0,0,0,0,0,0
1.386800,133,0,0,0,0,0,0,0
1.387000,145,0,0,0,0,0,0,0
1.387200,145,0,0,0,0,0,0,0
1.387400,145,0,0,0,0,0,0,0
1.387600,139,0,0,0,0,0,0,0
1.387800,112,0,0,0,0,0,0,0
1.388000,113,0,0,0,0,0,0,0
1.388200,144,0,0,0,0,0,0,0
1.388400,138,0,0,0,0,0,0,0
1.388600,145,0,0,0,0,0,0,0
1.388800,145,0,0,0,0,0,0,0
1.389000,144,0,0,0,0,0,0,0
1.389200,145,0,0,0,0,0,0,0
1.389400,145,0,0,0,0,0,0,0
1.389600,145,0,0,0,0,0,0,0
1.389800,145,0,0,0,0,0,0,0
1.390000,145,0,0,0,0,0,0,0
1.390200,144,0,0,0,0,0,0,0
1.390400,144,0,0,0,0,0,0,0
1.390600,145,0,0,0,0,0,0,0
1.390800,145,0,0,0,0,0,0,0
1.391000,145,0,0,0,0,0,0,0
1.391200,145,0,0,0,0,0,0,0
1.391400,145,0,0,0,0,0,0,0
1.391600,145,0,0,0,0,0,0,0
1.391800,145,0,0,0,0,0,0,0
1.392000,144,0,0,0,0,0,0,0
1.392200,144,0,0,0,0,0,0,0
1.392400,141,0,0,0,0,0,0,0
1.392600,140,0,0,0,0,0,0,0
1.392800,144,0,0,0,0,0,0,0
1.393000,144,0,0,0,0,0,0,0
1.393200,144,0,0,0,0,0,0,0
1.393400,144,0,0,0,0,0,0,0
1.393600,140,0,0,0,0,0,0,0
1.393800,140,0,0,0,0,0,0,0
1.394000,139,0,0,0,0,0,0,0
1.394200,139,0,0,0,0,0,0,0
1.394400,144,0,0,0,0,0,0,0
1.394600,145,0,0,0,0,0,0,0
1.394800,145,0,0,0,0,0,0,0
1.395000,145,0,0,0,0,0,0,0
1.395200,145,0,0,0,0,0,0,0
1.395400,144,0,0,0,0,0,0,0
1.395600,144,0,0,0,0,0,0,0
1.395800,144,0,0,0,0,0,0,0
1.396000,144,0,0,0,0,0,0,0
1.396200,145,0,0,0,0,0,0,0
1.396400,145,0,0,0,0,0,0,0
1.396600,144,1,0,0,0,0,0,0
1.396800,145,0,0,0,0,0,0,0
1.397000,145,0,0,0,0,0,0,0
1.397200,144,0,0,0,0,0,0,0
1.397400,145,0,0,0,0,0,0,1
1.397600,144,0,0,0,0,0,0,0
1.397800,140,0,0,0,0,0,0,0
1.398000,94,0,0,0,0,0,0,0
1.398200,102,0,0,0,0,0,0,0
1.398400,139,0,0,0,0,0,0,0
1.398600,145,0,0,0,0,0,0,0
1.398800,145,0,0,0,0,0,0,0
1.399000,129,0,0,0,0,0,0,0
1.399200,127,0,0,0,0,0,0,0
1.399400,145,0,0,0,0,0,0,0
1.399600,145,0,0,0,0,0,0,0
1.399800,139,0,0,0,0,0,0,0
1.400000,105,0,0,0,0,0,0,0
1.400200,109,0,0,0,0,0,0,0
1.400400,131,0,0,0,0,0,0,0
1.400600,144,0,0,0,0,0,0,0
1.400800,145,0,0,0,0,0,0,0
1.401000,129,0,0,0,0,0,0,0
1.401200,67,0,0,0,0,0,0,0
1.401400,103,0,0,0,0,0,0,0
1.401600,145,0,0,0,0,0,0,0
1.401800,140,0,0,0,0,0,0,0
1.402000,97,0,0,0,0,0,0,0
1.402200,126,0,0,0,0,0,0,0
1.402400,38,0,0,0,0,0,0,0
1.402600,100,0,0,0,0,0,0,0
1.402800,127,0,0,0,0,0,0,0
1.403000,91,0,0,0,0,0,0,0
1.403200,145,0,0,0,0,0,0,0
1.403400,130,0,0,0,0,0,0,0
1.403600,145,0,0,0,0,0,0,0
1.403800,145,0,0,0,0,0,0,0
1.404000,145,0,0,0,0,0,0,0
1.404200,134,0,0,0,0,0,0,0
1.404400,133,0,0,0,0,0,0,0
1.404600,141,0,0,0,0,0,0,0
1.404800,13,0,0,0,0,0,0,0
1.405000,141,0,0,0,0,0,0,0
1.405200,145,0,0,0,0,0,0,0
1.405400,71,0,0,0,0,0,0,0
1.405600,89,0,0,0,0,0,0,0
1.405800,100,0,0,0,0,0,0,0
1.406000,138,0,0,0,0,0,0,0
1.406200,130,0,0,0,0,0,0,0
1.406400,96,0,0,0,0,0,0,0
1.406600,133,0,0,0,0,0,0,0
1.406800,129,0,0,0,0,0,0,0
1.407000,131,0,0,0,0,0,0,0
1.407200,126,0,0,0,0,0,0,0
1.407400,145,0,0,0,0,0,0,0
1.407600,145,0,0,0,0,0,0,0
1.407800,144,0,0,0,0,0,0,0
1.408000,144,0,0,0,0,0,0,0
1.408200,144,0,0,0,0,0,0,0
1.408400,131,0,0,0,0,0,0,0
1.408600,115,0,0,0,0,0,0,1
1.408800,131,0,0,0,0,0,0,0
1.409000,105,0,0,0,0,0,0,0
1.409200,124,0,0,0,0,0,0,0
1.409400,99,0,0,0,0,0,0,0
1.409600,127,0,0,0,0,0,0,0
1.409800,117,0,0,0,0,0,0,0
1.410000,138,0,0,0,0,0,0,0
1.410200,140,0,0,0,0,0,0,0
1.410400,136,0,0,0,0,0,0,0
1.410600,144,0,0,0,0,0,0,0
1.410800,131,0,0,0,0,0,0,0
1.411000,118,0,0,0,0,0,0,0
1.411200,141,0,0,0,0,0,0,0
1.411400,141,0,0,0,0,0,0,0
1.411600,145,0,0,0,0,0,0,0
1.411800,136,0,0,0,0,0,0,0
1.412000,114,0,0,0,0,0,0,0
1.412200,105,0,0,0,0,0,0,0
1.412400,145,0,0,0,0,0,0,0
1.412600,144,0,0,0,0,0,0,0
1.412800,145,0,0,0,0,0,0,0
1.413000,145,0,0,0,0,0,0,0
1.413200,119,0,0,0,0,0,0,0
1.413400,115,0,0,0,0,0,0,0
1.413600,144,0,0,0,0,0,0,0
1.413800,127,0,0,0,0,0,0,0
1.414000,144,0,0,0,0,0,0,0
1.414200,145,0,0,0,0,0,0,0
1.414400,145,0,0,0,0,0,0,0
1.414600,145,0,0,0,0,0,0,0
1.414800,144,0,0,0,0,0,0,0
1.415000,145,0,0,0,0,0,0,0
1.415200,145,0,0,0,0,0,0,0
1.415400,145,0,0,0,0,0,0,0
1.415600,145,0,0,0,0,0,0,0
1.415800,145,0,0,0,0,0,0,0
1.416000,145,0,0,0,0,0,0,0
1.416200,145,0,0,0,0,0,0,0
1.416400,145,0,0,0,0,0,0,0
1.416600,145,0,0,0,0,0,0,0
1.416800,144,0,0,0,0,0,0,0
1.417000,145,0,0,0,0,0,0,0
1.417200,144,0,0,0,0,0,0,0
1.417400,145,0,0,0,0,0,0,0
1.417600,145,0,0,0,0,0,0,0
1.417800,145,0,0,0,0,0,0,0
1.418000,145,0,0,0,0,0,0,0
1.418200,141,0,0,0,0,0,0,0
1.418400,126,0,0,0,0,0,0,0
1.418600,144,0,0,0,0,0,0,0
1.418800,145,0,0,0,0,0,0,0
1.419000,128,0,0,0,0,0,0,0
1.419200,138,0,0,0,0,0,0,0
1.419400,145,0,0,0,0,0,0,0
1.419600,124,0,0,0,0,0,0,0
1.419800,77,0,0,0,0,0,0,0
1.420000,60,0,0,0,0,0,0,0
1.420200,43,0,0,0,0,0,0,0
1.420400,50,0,0,0,0,0,0,0
1.420600,50,0,0,0,0,0,0,0
1.420800,26,0,0,0,0,0,0,0
1.421000,96,0,0,0,0,0,0,0
1.421200,80,0,0,0,0,0,0,0
1.421400,66,0,0,0,0,0,0,0
1.421600,59,0,0,0,0,0,0,0
1.421800,73,0,0,0,0,0,0,0
1.422000,96,0,0,0,0,0,0,0
1.422200,80,0,0,0,0,0,0,0
1.422400,86,0,0,0,0,0,0,0
1.422600,126,0,0,0,0,0,0,0
1.422800,96,0,0,0,0,0,0,0
1.423000,31,0,0,0,0,0,0,0
1.423200,45,0,0,0,0,0,0,0
1.423400,83,0,0,0,0,0,0,0
1.423600,83,0,0,0,0,0,0,0
1.423800,120,0,0,0,0,0,0,0
1.424000,114,0,0,0,0,0,0,0
1.424200,121,0,0,0,0,1,0,0
1.424400,141,0,0,0,0,0,0,0
1.424600,136,0,0,0,0,0,0,0
1.424800,126,0,0,0,0,0,0,0
1.425000,138,0,0,0,0,0,0,0
1.425200,144,0,0,0,0,0,0,0
1.425400,65,0,0,0,0,0,0,0
1.425600,16,0,0,0,0,0,0,0
1.425800,31,0,0,0,0,0,0,0
1.426000,0,0,0,0,0,0,0,0
1.426200,0,0,0,0,0,0,0,0
1.426400,83,0,0,0,0,0,0,0
1.426600,70,0,0,0,0,0,0,0
1.426800,0,0,0,0,0,0,0,0
1.427000,99,0,0,0,0,0,0,0
1.427200,8,0,0,0,0,0,0,0
1.427400,84,0,0,0,0,0,0,0
1.427600,125,0,0,0,0,0,0,0
1.427800,127,0,0,0,0,0,0,0
1.428000,144,0,0,0,0,0,0,0
1.428200,144,0,0,0,0,0,0,0
1.428400,145,0,0,0,0,0,0,0
1.428600,144,0,0,0,0,0,0,0
1.428800,144,0,0,0,0,0,0,0
1.429000,144,0,0,0,0,0,0,0
1.429200,141,0,0,0,0,0,0,0
1.429400,137,0,0,0,0,0,0,0
1.429600,123,0,0,0,0,0,0,0
1.429800,134,0,0,0,0,0,0,0
1.430000,120,0,0,0,0,0,0,0
1.430200,106,0,0,0,0,0,0,0
1.430400,112,0,0,0,0,0,0,0
1.430600,124,0,0,0,0,0,0,0
1.430800,119,0,0,0,0,0,0,0
1.431000,127,0,0,0,0,0,0,0
1.431200,120,0,0,0,0,0,0,0
1.431400,134,0,0,0,0,0,0,0
1.431600,98,0,0,0,0,0,0,0
1.431800,127,0,0,0,0,0,0,0
1.432000,118,0,0,0,0,0,0,0
1.432200,128,0,0,0,0,0,0,0
1.432400,131,0,0,0,0,0,1,0
1.432600,136,0,0,0,0,0,0,0
1.432800,137,0,0,0,0,0,0,0
1.433000,137,0,0,0,0,0,0,0
1.433200,137,0,0,0,0,0,0,0
1.433400,137,0,0,0,0,0,0,0
1.433600,137,0,0,0,0,0,0,0
1.433800,136,0,0,0,0,0,0,0
1.434000,140,0,0,0,0,0,0,0
1.434200,140,0,0,0,0,0,0,0
1.434400,140,0,0,0,0,0,0,0
1.434600,141,0,0,0,0,1,0,0
1.434800,141,0,0,0,0,0,0,0
1.435000,140,0,0,0,0,0,0,0
1.435200,140,0,0,0,0,0,0,0
1.435400,141,0,0,0,0,0,0,0
1.435600,141,0,0,0,0,0,0,0
1.435800,141,0,0,0,0,0,0,0
1.436000,141,0,0,0,0,0,0,0
1.436200,141,0,0,0,0,0,0,0
1.436400,137,0,0,0,0,0,0,0
1.436600,141,0,0,0,0,0,0,0
1.436800,141,0,0,0,0,0,0,0
1.437000,136,0,0,0,0,0,0,0
1.437200,140,0,0,0,0,0,0,0
1.437400,137,0,0,0,0,0,0,0
1.437600,131,0,0,0,0,0,0,0
1.437800,139,0,0,0,0,0,0,0
1.438000,144,0,0,0,0,0,0,0
1.438200,144,0,0,0,0,0,0,0
1.438400,140,0,0,0,0,0,0,0
1.438600,140,0,0,0,0,0,0,0
1.438800,141,0,0,0,0,0,0,0
1.439000,144,0,0,0,0,0,0,0
1.439200,141,0,0,0,0,0,0,0
1.439400,144,0,0,0,0,0,0,0
1.439600,139,0,0,0,0,0,0,0
1.439800,139,0,0,0,0,0,0,0
1.440000,141,0,0,0,0,0,0,0
1.440200,141,0,0,0,0,0,0,0
1.440400,145,0,0,0,0,0,0,0
1.440600,144,0,0,0,0,0,0,0
1.440800,141,0,0,0,0,0,0,0
1.441000,144,0,0,0,0,0,0,0
1.441200,145,0,0,0,0,0,0,0
1.441400,144,0,0,0,0,0,0,0
1.441600,140,0,0,0,0,0,0,0
1.441800,134,0,0,0,0,0,0,0
1.442000,137,0,0,0,0,0,0,0
1.442200,136,0,0,0,0,0,0,0
1.442400,137,0,0,0,0,0,0,0
1.442600,141,0,0,0,0,0,0,0
1.442800,140,0,0,0,0,0,0,0
1.443000,138,0,0,0,0,0,0,0
1.443200,138,0,0,0,0,0,0,0
1.443400,144,0,0,0,0,0,0,0
1.443600,144,0,0,0,0,0,0,0
1.443800,144,0,0,0,0,0,0,0
1.444000,145,0,0,0,0,0,0,1
1.444200,144,0,0,0,0,0,0,0
1.444400,145,0,0,0,0,0,0,0
1.444600,145,0,0,0,0,0,0,0
1.444800,145,0,0,0,0,0,0,0
1.445000,145,0,0,0,0,0,0,0
1.445200,145,0,0,0,0,0,0,0
1.445400,144,0,0,0,0,0,0,0
1.445600,145,0,0,0,0,0,0,0
1.445800,145,0,0,0,0,0,0,0
1.446000,145,0,0,0,0,0,0,0
1.446200,145,0,0,0,0,0,0,0
1.446400,145,0,0,0,0,0,0,0
1.446600,145,0,0,0,0,0,0,0
1.446800,145,0,0,0,0,0,0,0
1.447000,145,0,0,0,0,0,0,0
1.447200,145,0,0,0,0,0,0,0
1.447400,145,0,0,0,0,0,0,0
1.447600,145,0,0,0,0,0,0,0
1.447800,145,0,0,0,0,0,0,0
1.448000,145,0,0,0,0,0,0,0
1.448200,145,0,0,0,0,0,0,0
1.448400,145,0,0,0,0,0,0,0
1.448600,145,0,0,0,0,0,0,0
1.448800,144,0,0,0,0,0,0,0
1.449000,145,0,0,0,0,0,0,0
1.449200,145,0,0,0,0,0,0,0
1.449400,145,0,0,0,0,0,0,0
1.449600,145,0,0,0,0,0,0,0
1.449800,144,0,0,0,0,0,0,0
1.450000,145,0,0,0,0,0,0,0
1.450200,145,0,0,0,0,0,0,0
1.450400,145,0,0,0,0,0,0,0
1.450600,145,0,0,0,0,0,0,0
1.450800,145,0,0,0,0,0,0,0
1.451000,145,0,0,0,0,0,0,0
1.451200,145,0,0,0,0,0,0,0
1.451400,145,0,0,0,0,0,0,0
1.451600,145,0,0,0,0,0,0,0
1.451800,145,0,0,0,0,0,0,0
1.452000,144,0,0,0,0,0,0,0
1.452200,144,0,0,0,0,0,0,0
1.452400,145,0,0,0,0,0,0,0
1.452600,145,0,0,0,0,0,0,0
1.452800,145,0,0,0,0,0,0,0
1.453000,144,0,0,0,0,0,0,0
1.453200,144,0,0,0,0,0,0,0
1.453400,145,0,0,0,0,0,0,0
1.453600,145,0,0,0,0,0,0,0
1.453800,145,0,0,0,0,0,0,0
1.454000,144,0,0,0,0,0,0,0
1.454200,144,0,0,0,0,0,0,0
1.454400,145,0,0,0,0,0,0,0
1.454600,145,0,0,0,0,0,0,0
1.454800,145,0,0,0,0,0,0,0
1.455000,145,0,0,0,0,0,0,0
1.455200,145,0,0,0,0,0,0,0
1.455400,145,0,0,0,0,0,0,0
1.455600,145,0,0,0,0,0,0,0
1.455800,145,0,0,0,0,0,0,0
1.456000,145,0,0,0,0,0,0,0
1.456200,144,0,0,0,0,0,0,0
1.456400,145,0,0,0,0,0,0,0
1.456600,144,0,0,0,0,0,0,0
1.456800,145,0,0,0,0,0,0,0
1.457000,145,0,0,0,0,0,0,0
1.457200,145,0,0,0,0,0,0,0
1.457400,145,0,0,0,0,0,0,0
1.457600,145,0,0,0,0,0,0,0
1.457800,144,0,0,0,0,0,0,0
1.458000,145,0,0,0,0,0,0,0
1.458200,145,0,0,0,0,0,0,0
1.458400,144,0,0,0,0,0,0,0
1.458600,144,0,0,0,0,0,0,0
1.458800,145,0,0,0,0,0,0,0
1.459000,145,0,0,0,0,0,0,0
1.459200,145,0,0,0,0,0,0,0
1.459400,144,0,0,0,0,0,0,0
1.459600,145,0,0,0,0,0,0,0
1.459800,145,0,0,0,0,0,0,0
1.460000,145,0,0,0,0,0,0,0
1.460200,144,0,0,0,0,0,0,1
1.460400,144,0,0,0,0,0,0,0
1.460600,144,0,0,0,0,0,0,0
1.460800,144,0,0,0,0,0,0,0
1.461000,144,0,0,0,0,0,0,0
1.461200,145,0,0,0,0,0,0,0
1.461400,144,0,0,0,0,0,0,0
1.461600,144,0,0,0,0,0,0,0
1.461800,145,0,0,0,0,0,0,0
1.462000,145,0,0,0,0,0,0,0
1.462200,144,0,0,0,0,0,0,0
1.462400,145,0,0,0,0,0,0,0
1.462600,144,0,0,0,0,0,0,0
1.462800,144,0,0,0,0,0,0,0
1.463000,144,0,0,0,0,0,0,0
1.463200,145,0,0,0,0,0,0,0
1.463400,145,0,0,0,0,0,0,0
1.463600,145,0,0,0,0,0,0,0
1.463800,144,0,0,0,0,0,0,0
1.464000,145,0,0,0,0,1,0,0
1.464200,145,0,0,0,0,0,0,0
1.464400,145,0,0,0,0,0,0,0
1.464600,144,0,0,0,0,0,0,0
1.464800,144,0,0,0,0,0,0,0
1.465000,144,0,0,0,0,0,0,0
1.465200,144,0,0,0,0,0,0,0
1.465400,145,0,0,0,0,0,0,0
1.465600,144,0,0,0,0,0,0,0
1.465800,145,0,0,0,0,0,0,0
1.466000,145,0,0,0,0,0,0,0
1.466200,144,0,0,0,0,0,0,0
1.466400,144,0,0,0,0,0,0,0
1.466600,145,0,0,0,0,0,0,0
1.466800,144,0,0,0,0,0,0,0
1.467000,144,0,0,0,0,0,0,0
1.467200,145,0,0,0,0,0,0,0
1.467400,144,0,0,0,0,0,0,0
1.467600,144,0,0,0,0,0,0,0
1.467800,144,0,0,0,0,0,0,0
1.468000,144,0,0,0,0,0,0,0
1.468200,144,0,0,0,0,0,0,1
1.468400,144,0,0,0,0,0,0,0
1.468600,144,0,0,0,0,0,0,0
1.468800,144,0,0,0,0,0,0,0
1.469000,140,0,0,0,0,0,0,0
1.469200,144,0,0,0,0,0,0,0
1.469400,144,0,0,0,0,0,0,0
1.469600,144,0,0,0,0,0,0,0
1.469800,144,0,0,0,0,0,0,0
1.470000,144,0,0,0,0,0,0,0
1.470200,144,0,0,0,0,0,0,0
1.470400,144,0,0,0,0,0,0,0
1.470600,145,0,0,0,0,0,0,0
1.470800,144,0,0,0,0,0,0,0
1.471000,144,0,0,0,0,0,0,0
1.471200,144,0,0,0,0,0,0,0
1.471400,144,0,0,0,0,0,0,0
1.471600,144,0,0,0,0,0,0,0
1.471800,144,0,0,0,0,0,0,0
1.472000,144,0,0,0,0,0,0,0
1.472200,144,0,0,0,0,0,0,0
1.472400,144,0,0,0,0,0,0,0
1.472600,144,0,0,0,0,0,0,0
1.472800,144,0,0,0,0,0,0,0
1.473000,144,0,0,0,0,0,0,0
1.473200,144,0,0,0,0,0,0,0
1.473400,144,0,0,0,0,0,0,0
1.473600,144,0,0,0,0,0,0,0
1.473800,144,0,0,0,0,0,0,0
1.474000,144,0,0,0,0,0,0,0
1.474200,144,0,0,0,0,0,0,0
1.474400,144,0,0,0,0,0,0,0
1.474600,144,0,0,0,0,0,0,0
1.474800,144,0,0,0,0,0,0,0
1.475000,144,0,0,0,0,0,0,0
1.475200,144,0,0,0,0,0,0,0
1.475400,144,0,0,0,0,0,0,0
1.475600,144,0,0,0,0,0,0,0
1.475800,144,0,0,0,0,0,0,0
1.476000,144,0,0,0,0,0,0,0
1.476200,145,0,0,0,0,0,0,0
1.476400,144,0,0,0,0,0,0,0
1.476600,144,0,0,0,0,0,0,0
1.476800,144,0,0,0,0,0,0,0
1.477000,144,0,0,0,0,0,0,0
1.477200,144,0,0,0,0,0,0,0
1.477400,144,0,0,0,0,0,0,0
1.477600,144,0,0,0,0,0,0,0
1.477800,144,0,0,0,0,0,0,0
1.478000,144,0,0,0,0,0,0,0
1.478200,145,0,0,0,0,0,0,0
1.478400,144,0,0,0,0,0,0,0
1.478600,144,0,0,0,0,0,0,0
1.478800,144,0,0,0,0,0,0,0
1.479000,144,0,0,0,0,0,0,0
1.479200,145,0,0,0,0,0,0,0
1.479400,144,0,0,0,0,0,0,0
1.479600,145,0,0,0,0,0,0,0
1.479800,145,0,0,0,0,0,0,0
1.480000,144,0,0,0,0,0,0,0
1.480200,145,0,0,0,0,0,0,0
1.480400,144,0,0,0,0,0,0,0
1.480600,144,0,0,0,0,0,0,0
1.480800,145,0,0,0,0,0,0,0
1.481000,144,0,0,0,0,0,0,0
1.481200,144,0,0,0,0,0,0,0
1.481400,144,0,0,0,0,0,0,0
1.481600,145,0,0,0,0,0,0,0
1.481800,144,0,0,0,0,0,0,0
1.482000,144,0,0,0,0,0,0,0
1.482200,145,0,0,0,0,0,0,0
1.482400,144,0,0,0,0,0,0,0
1.482600,145,0,0,0,0,0,0,0
1.482800,144,0,0,0,0,0,0,0
1.483000,144,0,0,0,0,0,0,0
1.483200,144,0,0,0,0,0,0,0
1.483400,144,0,0,0,0,0,0,0
1.483600,144,0,0,0,0,0,0,0
1.483800,144,0,0,0,0,0,0,0
1.484000,144,0,0,0,0,0,0,0
1.484200,144,0,0,0,0,0,0,0
1.484400,144,0,0,0,0,0,0,0
1.484600,144,0,0,0,0,0,0,0
1.484800,144,0,0,0,0,0,0,0
1.485000,144,0,0,0,0,0,0,0
1.485200,141,0,0,0,0,0,0,0
1.485400,144,0,0,0,0,0,0,0
1.485600,141,0,0,0,0,0,0,0
1.485800,144,0,0,0,0,0,0,0
1.486000,144,0,0,0,0,0,0,0
1.486200,144,0,0,0,0,0,0,0
1.486400,144,0,0,0,0,0,0,0
1.486600,144,0,0,0,0,0,0,0
1.486800,144,0,0,0,0,0,0,0
1.487000,144,0,0,0,0,0,0,0
1.487200,144,0,0,0,0,0,0,0
1.487400,145,0,0,0,0,0,0,0
1.487600,144,0,0,0,0,0,0,0
1.487800,144,0,0,0,0,0,0,0
1.488000,144,0,0,0,0,0,0,0
1.488200,144,0,0,0,0,0,0,0
1.488400,144,0,0,0,0,0,0,0
1.488600,144,0,0,0,0,0,0,0
1.488800,145,0,0,0,0,0,0,0
1.489000,144,0,0,0,0,0,0,0
1.489200,145,0,0,0,0,0,0,0
1.489400,144,0,0,0,0,0,0,0
1.489600,144,0,0,0,0,0,0,0
1.489800,144,0,0,0,0,0,0,0
1.490000,144,0,0,0,0,0,0,0
1.490200,144,0,0,0,0,0,0,0
1.490400,144,0,0,0,0,0,0,0
1.490600,144,0,0,0,0,0,0,0
1.490800,144,0,0,0,0,0,0,0
1.491000,144,0,0,0,0,0,0,0
1.491200,141,0,0,0,0,0,0,0
1.491400,144,0,0,0,0,0,0,0
1.491600,144,0,0,0,0,0,0,0
1.491800,145,0,0,0,0,0,0,0
1.492000,145,0,0,0,0,0,0,0
1.492200,145,0,0,0,0,0,0,0
1.492400,142,0,0,0,0,0,0,0
1.492600,141,0,0,0,0,0,0,0
1.492800,144,0,0,0,0,0,0,0
1.493000,144,0,0,0,0,0,0,0
1.493200,144,0,0,0,0,0,0,0
1.493400,144,0,0,0,0,0,0,0
1.493600,144,0,0,0,0,0,0,0
1.493800,145,0,0,0,0,0,0,0
1.494000,145,0,0,0,0,0,0,0
1.494200,144,0,0,0,0,0,0,0
1.494400,144,0,0,0,0,0,0,0
1.494600,145,0,0,0,0,0,0,0
1.494800,144,0,0,0,0,0,0,0
1.495000,145,0,0,0,0,0,0,0
1.495200,145,0,0,0,0,0,0,0
1.495400,144,0,0,0,0,0,0,0
1.495600,144,0,0,0,0,0,0,0
1.495800,145,0,0,0,0,0,0,0
1.496000,144,0,0,0,0,0,0,0
1.496200,145,0,0,0,0,0,0,0
1.496400,144,0,0,0,0,0,0,0
1.496600,144,0,0,0,0,0,0,0
1.496800,145,0,0,0,0,0,0,0
1.497000,144,0,0,0,0,0,0,0
1.497200,145,1,0,0,0,0,0,0
1.497400,145,0,0,0,0,0,0,0
1.497600,145,0,0,0,0,0,0,0
1.497800,144,0,0,0,0,0,0,0
1.498000,145,0,0,0,0,0,0,0
1.498200,144,0,0,0,0,0,0,0
1.498400,144,0,0,0,0,0,0,0
1.498600,145,0,0,0,0,0,0,0
1.498800,144,0,0,0,0,0,0,0
1.499000,145,0,0,0,0,0,0,0
1.499200,145,0,0,0,0,0,0,0
1.499400,145,0,0,0,0,0,0,0
1.499600,145,0,0,0,0,0,0,0
1.499800,145,0,0,0,0,0,0,0
1.500000,144,0,0,0,0,0,0,0
1.500200,145,0,0,0,0,0,0,0
1.500400,144,0,0,0,0,0,0,0
1.500600,144,0,0,0,0,0,0,0
1.500800,144,0,0,0,0,0,0,0
1.501000,145,0,0,0,0,0,0,0
1.501200,145,0,0,0,0,0,0,0
1.501400,144,0,0,0,0,0,0,0
1.501600,145,0,0,0,0,0,0,0
1.501800,144,0,0,0,0,0,0,0
1.502000,145,0,0,0,0,0,0,0
1.502200,145,0,0,0,0,0,0,0
1.502400,145,0,0,0,0,0,0,0
1.502600,144,0,0,0,0,0,0,0
1.502800,145,0,0,0,0,0,0,0
1.503000,145,0,0,0,0,0,0,0
1.503200,144,0,0,0,0,0,0,0
1.503400,145,0,0,0,0,0,0,0
1.503600,145,0,0,0,0,0,0,0
1.503800,145,0,0,0,0,0,0,0
1.504000,144,0,0,0,0,0,0,0
1.504200,145,0,0,0,0,0,0,0
1.504400,144,0,0,0,0,0,0,0
1.504600,145,0,0,0,0,0,0,0
1.504800,144,0,0,0,0,0,0,0
1.505000,145,0,0,0,0,0,0,0
